subject_id,task_id,file,avg_x,avg_y,time,_lsl_timestamp,trial_id,llm_model,prompt_type,llm_provider,trial_start,trial_end
1,,C:\Users\elahe\OneDrive - Oklahoma A and M System\Elahe-oveisi-osu-resaerch\Github\igaze\data\sub-P001_ses-S001_task-Default_run-001_sar.xdf,0.71149796,0.5096291,800.7532,720.3505608524794,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
1,,C:\Users\elahe\OneDrive - Oklahoma A and M System\Elahe-oveisi-osu-resaerch\Github\igaze\data\sub-P001_ses-S001_task-Default_run-001_sar.xdf,0.71773356,0.50972676,817.4355,720.3672432099066,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
1,,C:\Users\elahe\OneDrive - Oklahoma A and M System\Elahe-oveisi-osu-resaerch\Github\igaze\data\sub-P001_ses-S001_task-Default_run-001_sar.xdf,0.7064167,0.5093021,834.11786,720.383925567334,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
1,,C:\Users\elahe\OneDrive - Oklahoma A and M System\Elahe-oveisi-osu-resaerch\Github\igaze\data\sub-P001_ses-S001_task-Default_run-001_sar.xdf,0.683527,0.47518253,850.80023,720.4006079247613,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
1,,C:\Users\elahe\OneDrive - Oklahoma A and M System\Elahe-oveisi-osu-resaerch\Github\igaze\data\sub-P001_ses-S001_task-Default_run-001_sar.xdf,0.71421885,0.49723613,867.4826,720.4172902821887,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
1,,C:\Users\elahe\OneDrive - Oklahoma A and M System\Elahe-oveisi-osu-resaerch\Github\igaze\data\sub-P001_ses-S001_task-Default_run-001_sar.xdf,0.68905383,0.48996368,884.1649,720.433972639616,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
1,,C:\Users\elahe\OneDrive - Oklahoma A and M System\Elahe-oveisi-osu-resaerch\Github\igaze\data\sub-P001_ses-S001_task-Default_run-001_sar.xdf,0.71596587,0.445586,900.8473,720.4506549970433,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
1,,C:\Users\elahe\OneDrive - Oklahoma A and M System\Elahe-oveisi-osu-resaerch\Github\igaze\data\sub-P001_ses-S001_task-Default_run-001_sar.xdf,0.6760508,0.43225515,917.52966,720.4673373544706,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
1,,C:\Users\elahe\OneDrive - Oklahoma A and M System\Elahe-oveisi-osu-resaerch\Github\igaze\data\sub-P001_ses-S001_task-Default_run-001_sar.xdf,0.7146844,0.48117822,934.21204,720.484019711898,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
1,,C:\Users\elahe\OneDrive - Oklahoma A and M System\Elahe-oveisi-osu-resaerch\Github\igaze\data\sub-P001_ses-S001_task-Default_run-001_sar.xdf,0.6947082,0.44794807,950.89435,720.5007020693253,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
1,,C:\Users\elahe\OneDrive - Oklahoma A and M System\Elahe-oveisi-osu-resaerch\Github\igaze\data\sub-P001_ses-S001_task-Default_run-001_sar.xdf,0.66865605,0.48249146,967.5767,720.5173844267526,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
1,,C:\Users\elahe\OneDrive - Oklahoma A and M System\Elahe-oveisi-osu-resaerch\Github\igaze\data\sub-P001_ses-S001_task-Default_run-001_sar.xdf,0.6856831,0.50070745,984.2591,720.5340667841799,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
1,,C:\Users\elahe\OneDrive - Oklahoma A and M System\Elahe-oveisi-osu-resaerch\Github\igaze\data\sub-P001_ses-S001_task-Default_run-001_sar.xdf,0.6911834,0.44173983,1000.94147,720.5507491416073,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
1,,C:\Users\elahe\OneDrive - Oklahoma A and M System\Elahe-oveisi-osu-resaerch\Github\igaze\data\sub-P001_ses-S001_task-Default_run-001_sar.xdf,0.69350946,0.43514687,1017.6238,720.5674314990346,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
1,,C:\Users\elahe\OneDrive - Oklahoma A and M System\Elahe-oveisi-osu-resaerch\Github\igaze\data\sub-P001_ses-S001_task-Default_run-001_sar.xdf,0.6661762,0.44429174,1034.3062,720.584113856462,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
1,,C:\Users\elahe\OneDrive - Oklahoma A and M System\Elahe-oveisi-osu-resaerch\Github\igaze\data\sub-P001_ses-S001_task-Default_run-001_sar.xdf,0.6612551,0.45366633,1050.9885,720.6007962138892,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
1,,C:\Users\elahe\OneDrive - Oklahoma A and M System\Elahe-oveisi-osu-resaerch\Github\igaze\data\sub-P001_ses-S001_task-Default_run-001_sar.xdf,0.68479556,0.41316032,1067.6709,720.6174785713166,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
1,,C:\Users\elahe\OneDrive - Oklahoma A and M System\Elahe-oveisi-osu-resaerch\Github\igaze\data\sub-P001_ses-S001_task-Default_run-001_sar.xdf,0.66869146,0.45655406,1084.3533,720.6341609287439,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
1,,C:\Users\elahe\OneDrive - Oklahoma A and M System\Elahe-oveisi-osu-resaerch\Github\igaze\data\sub-P001_ses-S001_task-Default_run-001_sar.xdf,0.67978305,0.44730493,1101.0356,720.6508432861713,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
1,,C:\Users\elahe\OneDrive - Oklahoma A and M System\Elahe-oveisi-osu-resaerch\Github\igaze\data\sub-P001_ses-S001_task-Default_run-001_sar.xdf,0.6871367,0.43661022,1117.7179,720.6675256435985,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
1,,C:\Users\elahe\OneDrive - Oklahoma A and M System\Elahe-oveisi-osu-resaerch\Github\igaze\data\sub-P001_ses-S001_task-Default_run-001_sar.xdf,0.63567394,0.4085746,1134.4003,720.6842080010259,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
1,,C:\Users\elahe\OneDrive - Oklahoma A and M System\Elahe-oveisi-osu-resaerch\Github\igaze\data\sub-P001_ses-S001_task-Default_run-001_sar.xdf,0.67027414,0.43376052,1151.0826,720.7008903584532,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
1,,C:\Users\elahe\OneDrive - Oklahoma A and M System\Elahe-oveisi-osu-resaerch\Github\igaze\data\sub-P001_ses-S001_task-Default_run-001_sar.xdf,0.6860526,0.42872542,1167.765,720.7175727158806,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
1,,C:\Users\elahe\OneDrive - Oklahoma A and M System\Elahe-oveisi-osu-resaerch\Github\igaze\data\sub-P001_ses-S001_task-Default_run-001_sar.xdf,0.6518227,0.38379583,1184.4474,720.7342550733078,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
1,,C:\Users\elahe\OneDrive - Oklahoma A and M System\Elahe-oveisi-osu-resaerch\Github\igaze\data\sub-P001_ses-S001_task-Default_run-001_sar.xdf,0.63761455,0.4459442,1201.1298,720.7509374307352,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
1,,C:\Users\elahe\OneDrive - Oklahoma A and M System\Elahe-oveisi-osu-resaerch\Github\igaze\data\sub-P001_ses-S001_task-Default_run-001_sar.xdf,0.66478115,0.39454997,1217.8121,720.7676197881625,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
1,,C:\Users\elahe\OneDrive - Oklahoma A and M System\Elahe-oveisi-osu-resaerch\Github\igaze\data\sub-P001_ses-S001_task-Default_run-001_sar.xdf,0.65056264,0.40446258,1234.4945,720.7843021455899,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
1,,C:\Users\elahe\OneDrive - Oklahoma A and M System\Elahe-oveisi-osu-resaerch\Github\igaze\data\sub-P001_ses-S001_task-Default_run-001_sar.xdf,0.65902495,0.38321584,1251.1768,720.8009845030172,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
1,,C:\Users\elahe\OneDrive - Oklahoma A and M System\Elahe-oveisi-osu-resaerch\Github\igaze\data\sub-P001_ses-S001_task-Default_run-001_sar.xdf,0.62967706,0.3981221,1267.8591,720.8176668604445,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
1,,C:\Users\elahe\OneDrive - Oklahoma A and M System\Elahe-oveisi-osu-resaerch\Github\igaze\data\sub-P001_ses-S001_task-Default_run-001_sar.xdf,0.602284,0.41045937,1284.5415,720.8343492178718,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
1,,C:\Users\elahe\OneDrive - Oklahoma A and M System\Elahe-oveisi-osu-resaerch\Github\igaze\data\sub-P001_ses-S001_task-Default_run-001_sar.xdf,0.6249287,0.36805537,1301.2239,720.8510315752992,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
1,,C:\Users\elahe\OneDrive - Oklahoma A and M System\Elahe-oveisi-osu-resaerch\Github\igaze\data\sub-P001_ses-S001_task-Default_run-001_sar.xdf,0.61329526,0.34815374,1317.9062,720.8677139327265,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
1,,C:\Users\elahe\OneDrive - Oklahoma A and M System\Elahe-oveisi-osu-resaerch\Github\igaze\data\sub-P001_ses-S001_task-Default_run-001_sar.xdf,0.63268036,0.36943945,1334.5886,720.8843962901539,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
1,,C:\Users\elahe\OneDrive - Oklahoma A and M System\Elahe-oveisi-osu-resaerch\Github\igaze\data\sub-P001_ses-S001_task-Default_run-001_sar.xdf,0.6158927,0.34961537,1351.271,720.9010786475811,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
1,,C:\Users\elahe\OneDrive - Oklahoma A and M System\Elahe-oveisi-osu-resaerch\Github\igaze\data\sub-P001_ses-S001_task-Default_run-001_sar.xdf,0.5741385,0.3579848,1367.9534,720.9177610050085,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
1,,C:\Users\elahe\OneDrive - Oklahoma A and M System\Elahe-oveisi-osu-resaerch\Github\igaze\data\sub-P001_ses-S001_task-Default_run-001_sar.xdf,0.5774821,0.368172,1384.6356,720.9344433624358,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
1,,C:\Users\elahe\OneDrive - Oklahoma A and M System\Elahe-oveisi-osu-resaerch\Github\igaze\data\sub-P001_ses-S001_task-Default_run-001_sar.xdf,0.6135908,0.36709172,1401.318,720.9511257198632,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
