lsl_timestamp,avg_x,avg_y,time,trial_id,llm_model,prompt_type,llm_provider,trial_start,trial_end
719.5498076959676,0.5037811,0.62025654,0.0,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
719.5664900533949,0.4958331,0.6089504,16.682358,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
719.5831724108223,0.50430864,0.647129,33.364716,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
719.5998547682495,0.47000998,0.64844435,50.047073,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
719.6165371256769,0.5610843,0.62707835,66.72943,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
719.6332194831042,0.5541994,0.65454215,83.41179,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
719.6499018405316,0.53100264,0.66029465,100.09415,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
719.6665841979589,0.5591452,0.6543221,116.776505,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
719.6832665553862,0.555408,0.6789215,133.45886,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
719.6999489128135,0.54477286,0.62321174,150.14122,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
719.7166312702409,0.581411,0.64329046,166.82358,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
719.7333136276682,0.56159765,0.6804139,183.50594,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
719.7499959850956,0.5671144,0.65339077,200.1883,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
719.7666783425228,0.5636572,0.6151407,216.87065,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
719.7833606999502,0.59432995,0.6399542,233.55301,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
719.8000430573775,0.5888932,0.6576954,250.23537,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
719.8167254148049,0.60733944,0.6738094,266.91772,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
719.8334077722321,0.5897511,0.6426574,283.60007,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
719.8500901296595,0.6097918,0.65042233,300.28244,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
719.8667724870868,0.59466416,0.601605,316.96478,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
719.8834548445142,0.634482,0.6163692,333.64716,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
719.9001372019414,0.6264402,0.64280444,350.3295,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
719.9168195593688,0.63419646,0.596134,367.01187,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
719.9335019167961,0.64057446,0.61127424,383.6942,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
719.9501842742235,0.61679775,0.57144374,400.3766,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
719.9668666316508,0.6571895,0.6360677,417.05893,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
719.9835489890781,0.687033,0.5999812,433.7413,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
720.0002313465054,0.6173589,0.6106327,450.42365,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
720.0169137039328,0.61961997,0.5650466,467.10602,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
720.0335960613601,0.6280395,0.5652112,483.78836,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
720.0502784187875,0.6787368,0.6249129,500.47073,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
720.0669607762147,0.66809344,0.5772592,517.1531,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
720.0836431336421,0.69053376,0.5692212,533.83545,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
720.1003254910694,0.6866963,0.5866138,550.5178,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
720.1170078484968,0.6795696,0.5833814,567.20013,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
720.133690205924,0.68397593,0.5281541,583.8825,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
720.1503725633514,0.67766076,0.54392755,600.5649,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
720.1670549207787,0.70100695,0.56045073,617.24725,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
720.1837372782061,0.6634436,0.55516857,633.92957,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
720.2004196356334,0.679817,0.5577779,650.61194,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
720.2171019930607,0.69514304,0.53747076,667.2943,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
720.233784350488,0.72815466,0.53598773,683.9767,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
720.2504667079154,0.67848897,0.541485,700.659,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
720.2671490653427,0.6736575,0.518553,717.3414,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
720.28383142277,0.6852403,0.5109706,734.02374,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
720.3005137801973,0.7169646,0.5121308,750.70605,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
720.3171961376247,0.69375676,0.5187079,767.3884,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
720.333878495052,0.7256253,0.5108471,784.0708,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
720.3505608524794,0.6621724,0.4994723,800.7532,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
720.3672432099066,0.72248065,0.49936277,817.4355,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
720.383925567334,0.7206971,0.49872446,834.11786,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
720.4006079247613,0.67151827,0.5014967,850.80023,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
720.4172902821887,0.70265746,0.49762577,867.4826,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
720.433972639616,0.7233978,0.45948458,884.1649,1,gemini-1.5-flash,detailed,gemini,719.5498076959676,745.5409205677439
